 2597.215  26.1 -7.433  0.223
 2597.224  26.1 -7.711  0.218
 2597.236  26.1 -7.511  0.290
 2597.663  26.1 -7.561  0.284
 2597.790  26.1 -7.438  0.285
 2597.907  26.1 -7.891  0.236
 2597.945  26.1 -7.883  0.253
 2598.032  26.1 -7.885  0.240
 2598.095  26.1 -7.564  0.285
 2598.345  26.1 -7.529  0.289
 2598.370  26.1 -7.908  0.222
 2598.546  26.1 -7.562  0.296
 2598.730  26.1 -7.551  0.286
 2598.756  26.1 -7.569  0.285
 2598.786  26.1 -7.427  0.221
 2599.093  26.1 -7.890  0.270
 2599.396  26.1 -7.910  0.228
 2599.465  26.1 -7.714  0.217
 2599.472  26.1 -7.892  0.226
 2599.481  26.1 -7.906  0.214
 2599.637  26.1 -7.504  0.285
 2599.771  26.1 -7.699  0.227
 2599.799  26.1 -7.532  0.288
 2599.915  22.0 -7.573  0.371
 2599.929  26.1 -7.424  0.213
 2599.958  26.1 -7.536  0.284
 2600.170  26.1 -7.892  0.247
 2600.207  26.1 -7.923  0.198
 2600.375  26.1 -7.418  0.213
 2600.424  26.1 -7.890  0.228
 2600.432  26.1 -7.808  0.234
 2601.353  26.1 -7.573  0.287
 2601.361  26.1 -7.542  0.291
 2601.534  26.1 -7.423  0.221
 2601.544  26.1 -7.432  0.217
 2601.593  26.1 -7.420  0.214
 2601.616  26.1 -7.735  0.217
 2602.051  26.1 -7.735  0.253
 2602.203  26.1 -7.573  0.286
 2602.278  26.1 -7.430  0.214
 2602.338  26.1 -7.583  0.288
 2602.463  26.1 -7.517  0.291
 2602.565  26.1 -7.735  0.253
 2602.581  26.1 -7.371  0.287
 2602.785  26.1 -7.424  0.221
 2602.816  26.1 -7.884  0.238
 2603.060  26.1 -7.555  0.294
 2603.164  26.1 -7.553  0.289
 2603.564  24.0 -7.788  0.373
 2603.813  26.1 -7.563  0.286
 2603.836  26.1 -7.897  0.229
 2604.053  26.1 -7.899  0.243
 2604.067  26.1 -7.716  0.217
 2604.198  26.1 -7.571  0.283
 2604.354  26.1 -7.763  0.310
 2604.563  26.1 -7.581  0.287
 2604.670  26.1 -7.892  0.250
 2604.760  26.1 -7.580  0.284
 2604.819  26.1 -7.540  0.284
 2605.037  26.1 -7.899  0.243
 2605.063  26.1 -7.427  0.223
 2605.136  22.0 -7.571  0.371
 2605.297  26.1 -7.737  0.243
 2605.311  26.1 -7.883  0.256
 2605.425  26.1 -7.890  0.228
 2605.782  26.1 -7.923  0.198
 2605.902  26.1 -7.883  0.333
 2606.415  26.1 -7.814  0.228
 2606.517  26.1 -7.882  0.252
 2606.527  26.1 -7.537  0.292
 2606.631  26.1 -7.901  0.231
 2606.641  26.1 -7.582  0.289
 2606.666  26.1 -7.588  0.290
 2606.827  26.0 -7.783  0.373
 2607.088  26.1 -7.907  0.224
 2607.213  26.1 -7.537  0.291
 2607.282  26.1 -7.419  0.213
 2607.432  26.1 -7.420  0.214
 2607.529  26.1 -7.544  0.287
 2607.593  26.1 -7.437  0.228
 2607.606  26.1 -7.931  0.216
 2607.877  26.1 -7.421  0.215
 2608.204  26.1 -7.763  0.310
 2608.207  26.1 -7.749  0.220
 2608.288  26.1 -7.500  0.279
 2608.311  26.1 -7.533  0.288
 2608.343  26.1 -7.749  0.220
 2608.395  26.1 -7.762  0.303
 2608.493  26.1 -7.763  0.310
 2608.534  26.1 -7.542  0.288
 2608.720  26.1 -7.555  0.293
 2608.797  26.1 -7.428  0.223
 2608.853  26.1 -7.898  0.245
 2608.859  26.1 -7.749  0.220
 2608.962  26.1 -7.574  0.285
 2609.034  26.1 -7.391  0.278
 2609.127  26.1 -7.781  0.218
 2609.442  26.1 -7.893  0.238
 2609.817  26.1 -7.484  0.269
 2609.865  26.1 -7.891  0.235
 2610.056  26.1 -7.535  0.291
 2610.087  26.1 -7.896  0.228
 2610.199  26.1 -7.888  0.238
 2610.517  26.1 -7.869  0.192
 2610.581  26.1 -7.566  0.287
 2610.835  26.1 -7.498  0.291
 2610.848  26.1 -7.565  0.285
 2610.874  26.1 -7.550  0.285
 2611.041  26.1 -7.438  0.223
 2611.074  26.1 -7.868  0.245
 2611.126  26.1 -7.423  0.217
 2611.138  26.1 -7.874  0.301
 2611.289  22.0 -7.567  0.371
 2611.342  26.1 -7.895  0.231
 2611.471  22.0 -7.573  0.372
 2611.580  26.1 -7.923  0.198
 2611.668  26.1 -7.562  0.290
 2611.704  26.1 -7.565  0.285
 2611.874  26.1 -7.909  0.226
 2611.934  26.1 -7.924  0.197
 2612.319  26.1 -7.578  0.285
 2612.539  26.1 -7.763  0.308
 2612.641  26.1 -7.587  0.289
 2612.742  26.1 -7.874  0.301
 2612.837  26.1 -7.563  0.290
 2612.958  26.1 -7.719  0.216
 2613.197  26.1 -7.420  0.214
 2613.326  26.1 -7.574  0.288
 2613.379  26.1 -7.583  0.288
 2613.461  26.1 -7.563  0.288
 2613.572  26.1 -7.900  0.225
 2613.808  26.1 -7.554  0.288
 2613.825  26.1 -7.907  0.223
 2613.919  26.1 -7.431  0.221
 2613.931  26.1 -7.883  0.256
 2613.994  26.1 -7.534  0.289
 2614.189  26.1 -7.875  0.252
 2614.499  26.1 -7.573  0.289
 2614.586  26.1 -7.892  0.256
 2614.641  26.1 -7.762  0.343
 2614.871  26.1 -7.897  0.238
 2614.903  26.1 -7.891  0.235
 2615.081  26.1 -7.579  0.284
 2615.262  26.1 -7.719  0.216
 2615.317  26.1 -7.582  0.286
 2615.645  26.1 -7.545  0.288
 2615.746  26.1 -7.872  0.322
 2615.773  26.1 -7.535  0.290
 2615.823  26.1 -7.897  0.216
 2615.990  26.1 -7.573  0.284
 2616.293  26.1 -7.550  0.284
 2616.525  26.1 -7.436  0.224
 2616.619  26.1 -7.420  0.213
 2617.024  26.1 -7.933  0.207
 2617.336  26.1 -7.574  0.284
 2617.377  26.1 -7.923  0.200
 2617.541  20.0 -7.541  0.381
 2617.572  26.1 -7.515  0.289
 2617.618  26.1 -7.564  0.288
 2617.618  26.1 -7.908  0.222
 2617.759  26.1 -7.924  0.197
 2618.018  26.0 -7.781  0.373
 2618.268  24.0 -7.670  0.363
 2618.453  26.1 -7.900  0.231
 2618.513  26.1 -7.566  0.285
 2618.635  26.1 -7.537  0.292
 2618.686  26.1 -7.432  0.220
 2618.716  26.1 -7.418  0.213
 2618.966  26.1 -7.565  0.286
 2619.075  26.1 -7.898  0.245
 2619.086  26.1 -7.579  0.284
 2619.105  26.1 -7.425  0.222
 2619.173  26.1 -7.462  0.284
 2619.312  26.1 -7.429  0.219
 2619.659  26.1 -7.564  0.289
 2619.848  26.1 -7.552  0.287
 2619.867  26.1 -7.933  0.207
 2619.935  22.0 -7.570  0.372
 2620.172  26.1 -7.895  0.230
 2620.221  26.1 -7.923  0.200
 2620.254  26.1 -7.717  0.218
 2620.409  26.1 -7.907  0.223
 2620.476  24.0 -7.671  0.363
 2620.696  26.1 -7.898  0.245
 2620.879  26.1 -7.923  0.200
 2620.899  26.1 -7.892  0.255
 2621.113  26.1 -7.517  0.290
 2621.489  26.1 -7.535  0.289
 2621.670  26.1 -7.907  0.223
 2621.732  26.1 -7.559  0.285
 2621.894  26.1 -7.909  0.219
 2621.951  26.1 -7.500  0.280
 2622.280  26.1 -7.872  0.321
 2622.342  26.1 -7.546  0.291
 2622.444  26.1 -7.761  0.328
 2622.864  24.0 -7.772  0.375
 2623.130  26.1 -7.899  0.229
 2623.491  26.1 -7.892  0.256
 2623.496  26.1 -7.484  0.268
 2623.509  26.1 -7.551  0.285
 2623.535  26.0 -7.781  0.373
 2623.593  26.1 -7.557  0.286
 2623.613  26.1 -7.421  0.215
 2623.701  26.1 -7.545  0.288
 2623.725  26.1 -7.897  0.237
 2624.029  26.1 -7.444  0.223
 2624.114  26.1 -7.536  0.285
 2624.401  26.1 -7.566  0.286
 2624.538  26.1 -7.761  0.307
 2624.969  26.1 -7.856  0.396
 2625.062  26.1 -7.926  0.235
 2625.187  26.1 -7.559  0.285
 2625.323  24.0 -7.669  0.363
 2625.490  26.1 -7.899  0.230
 2625.593  26.1 -7.567  0.283
 2625.668  26.1 -7.911  0.230
 2625.889  26.1 -7.892  0.247
 2626.089  26.1 -7.934  0.208
 2626.268  26.1 -7.903  0.218
 2626.366  26.1 -7.760  0.343
 2626.472  26.1 -7.935  0.219
 2626.475  26.1 -7.434  0.221
 2626.501  26.1 -7.895  0.231
 2626.593  24.0 -7.772  0.375
 2626.606  26.1 -7.432  0.219
 2626.652  26.1 -7.434  0.225
 2626.659  26.1 -7.760  0.343
 2626.698  26.1 -7.892  0.256
 2626.748  26.1 -7.935  0.219
 2626.881  26.1 -7.582  0.287
 2626.949  26.1 -7.568  0.283
 2626.992  26.1 -7.568  0.293
 2627.044  26.1 -7.924  0.278
 2627.156  26.1 -7.433  0.226
 2627.187  26.1 -7.439  0.226
 2627.199  26.1 -7.911  0.208
 2627.295  26.1 -7.533  0.288
 2627.550  26.1 -7.518  0.292
 2627.567  26.1 -7.924  0.278
 2627.689  26.1 -7.534  0.288
 2627.741  26.1 -7.575  0.283
 2627.778  26.1 -7.391  0.278
 2628.198  26.1 -7.566  0.288
 2628.294  26.1 -7.907  0.223
 2628.500  26.1 -7.420  0.218
 2628.581  26.1 -7.892  0.256
 2628.741  26.1 -7.374  0.296
 2628.797  26.1 -7.423  0.218
 2628.811  26.1 -7.711  0.211
 2628.947  26.1 -7.427  0.223
 2628.952  26.1 -7.934  0.208
 2629.297  26.1 -7.911  0.207
 2629.384  26.1 -7.567  0.289
 2629.522  26.1 -7.580  0.284
 2629.548  26.1 -7.923  0.201
 2629.559  26.1 -7.553  0.283
 2629.589  26.1 -7.898  0.245
 2629.614  26.1 -7.934  0.208
 2629.747  26.1 -7.889  0.209
 2629.822  24.0 -7.670  0.363
 2630.071  26.1 -7.897  0.237
 2630.090  26.1 -7.438  0.226
 2630.184  26.1 -7.925  0.216
 2630.232  26.1 -7.554  0.290
 2630.322  26.1 -7.925  0.216
 2630.519  26.1 -7.898  0.226
 2630.847  26.1 -7.925  0.216
 2630.900  26.1 -7.706  0.297
 2631.010  26.1 -7.716  0.210
 2631.011  26.1 -7.898  0.245
 2631.028  26.1 -7.914  0.216
 2631.048  26.1 -7.907  0.222
 2631.142  26.1 -7.711  0.211
 2631.256  26.1 -7.563  0.286
 2631.324  26.1 -7.909  0.227
 2631.425  26.1 -7.706  0.297
 2631.516  22.0 -7.598  0.374
 2631.609  26.1 -7.899  0.259
 2631.763  26.1 -7.432  0.218
 2631.801  26.1 -7.892  0.255
 2632.403  22.0 -7.602  0.374
 2632.524  26.1 -7.427  0.225
 2632.594  26.0 -7.601  0.357
 2632.625  26.1 -7.567  0.290
 2632.821  26.1 -7.439  0.226
 2632.822  26.1 -7.563  0.283
 2633.070  26.1 -7.892  0.255
 2633.203  26.1 -7.887  0.313
 2633.323  26.1 -7.394  0.284
 2633.410  26.1 -7.441  0.221
 2633.495  26.1 -7.567  0.292
 2633.549  26.1 -7.531  0.287
 2633.616  26.1 -7.555  0.286
 2633.805  26.1 -7.519  0.295
 2633.989  26.1 -7.781  0.216
 2634.535  26.1 -7.759  0.328
 2634.563  26.1 -7.567  0.290
 2634.628  26.1 -7.416  0.224
 2634.703  26.1 -7.434  0.225
 2634.752  26.1 -7.569  0.292
 2634.989  26.1 -7.745  0.236
 2635.118  26.1 -7.935  0.216
 2635.344  26.1 -7.923  0.201
 2635.397  26.1 -7.935  0.216
 2635.401  26.1 -7.887  0.221
 2635.685  26.1 -7.436  0.222
 2636.582  26.1 -7.910  0.218
 2636.697  26.1 -7.887  0.313
 2636.752  26.1 -7.935  0.215
 2636.788  26.1 -7.855  0.396
 2636.841  26.1 -7.436  0.226
 2637.083  26.1 -7.856  0.396
 2637.175  26.1 -7.564  0.287
 2637.305  26.1 -7.416  0.224
 2637.372  26.1 -7.436  0.229
 2637.431  26.1 -7.570  0.287
 2637.480  26.1 -7.556  0.285
 2637.498  26.1 -7.559  0.288
 2637.644  26.1 -7.875  0.253
 2637.870  26.1 -7.745  0.236
 2637.928  26.1 -7.781  0.217
 2637.952  26.1 -7.512  0.288
 2638.223  26.1 -7.781  0.217
 2638.224  26.1 -7.460  0.282
 2638.227  26.1 -7.923  0.201
 2638.253  26.1 -7.549  0.290
 2638.520  26.1 -7.909  0.214
 2638.537  26.1 -7.745  0.236
 2638.810  26.1 -7.924  0.201
 2638.954  26.1 -7.560  0.285
 2639.093  26.1 -7.934  0.204
 2639.232  26.1 -7.934  0.204
 2639.311  26.1 -7.564  0.283
 2639.565  26.1 -7.876  0.263
 2639.717  26.1 -7.909  0.218
 2639.760  26.1 -7.934  0.204
 2639.858  26.1 -7.434  0.223
 2640.418  26.1 -7.569  0.292
 2641.080  22.0 -7.605  0.374
 2641.092  26.1 -7.556  0.286
 2641.123  26.1 -7.901  0.219
 2641.420  26.1 -7.436  0.214
 2641.462  26.1 -7.906  0.216
 2641.647  26.1 -7.430  0.214
 2641.699  26.1 -7.417  0.222
 2641.700  26.1 -7.923  0.201
 2641.920  26.1 -7.567  0.289
 2642.012  26.1 -7.789  0.215
 2642.369  26.1 -7.923  0.201
 2642.978  26.1 -7.707  0.215
 2643.162  26.1 -7.905  0.217
 2643.186  26.1 -7.909  0.214
 2643.320  26.1 -7.432  0.219
 2643.353  26.1 -7.420  0.216
 2643.652  26.1 -7.568  0.285
 2643.762  26.1 -7.923  0.200
 2643.901  26.1 -7.763  0.317
 2644.067  26.1 -7.549  0.289
 2644.250  22.0 -7.602  0.374
 2644.292  26.1 -7.923  0.200
 2644.381  26.1 -7.430  0.225
 2644.565  26.1 -7.432  0.222
 2644.628  26.1 -7.501  0.289
 2645.082  26.1 -7.885  0.235
 2645.084  26.1 -7.787  0.227
 2645.201  26.1 -7.717  0.217
 2645.207  26.1 -7.435  0.227
 2645.334  26.1 -7.707  0.215
 2645.582  26.1 -7.431  0.223
 2645.903  26.1 -7.559  0.284
 2646.131  26.1 -7.515  0.283
 2646.212  26.1 -7.889  0.238
 2646.326  26.1 -7.712  0.211
 2646.348  26.1 -7.417  0.222
 2646.464  26.1 -7.434  0.224
 2646.617  22.0 -7.598  0.375
 2646.639  26.1 -7.563  0.285
 2646.683  26.1 -7.889  0.254
 2647.025  26.1 -7.430  0.219
 2647.210  26.1 -7.453  0.264
 2647.250  26.1 -7.394  0.283
 2647.336  26.1 -7.560  0.285
 2647.343  26.1 -7.554  0.286
 2647.399  26.1 -7.431  0.220
 2647.617  26.1 -7.569  0.292
 2647.620  26.1 -7.431  0.220
 2647.705  26.1 -7.500  0.287
 2648.006  26.1 -7.441  0.224
 2648.146  26.1 -7.867  0.335
 2648.167  26.1 -7.762  0.317
 2648.555  26.1 -7.722  0.215
 2648.577  26.1 -7.420  0.216
 2648.692  26.1 -7.564  0.285
 2648.703  26.1 -7.936  0.199
 2648.996  26.1 -7.570  0.292
 2649.049  26.1 -7.417  0.222
 2649.064  26.1 -7.935  0.212
 2649.223  26.1 -7.423  0.221
 2649.235  26.1 -7.936  0.199
 2649.368  26.1 -7.936  0.199
 2649.451  26.1 -7.438  0.227
 2649.469  26.1 -7.717  0.210
 2649.575  26.1 -7.372  0.289
 2649.696  26.1 -7.563  0.287
 2649.943  26.1 -7.902  0.217
 2650.482  26.1 -7.562  0.288
 2650.716  26.1 -7.935  0.212
 2650.872  26.1 -7.425  0.215
 2650.975  26.1 -7.561  0.287
 2651.166  26.1 -7.557  0.283
 2651.299  26.1 -7.888  0.233
 2651.681  26.1 -7.867  0.334
 2651.837  26.1 -7.718  0.211
 2651.840  26.1 -7.436  0.227
 2652.133  26.1 -7.395  0.289
 2652.385  26.1 -7.902  0.217
 2652.566  26.1 -7.888  0.237
 2652.624  26.1 -7.567  0.285
 2653.309  26.1 -7.426  0.221
 2653.313  26.1 -7.888  0.240
 2653.557  26.1 -7.430  0.220
 2653.667  26.1 -7.431  0.220
 2653.916  26.1 -7.433  0.223
 2653.943  26.1 -7.730  0.224
 2654.630  26.1 -7.559  0.285
 2655.042  26.1 -7.561  0.286
 2655.081  26.1 -7.436  0.225
 2655.151  26.1 -7.787  0.213
 2655.361  26.1 -7.417  0.217
 2655.490  26.1 -7.572  0.287
 2655.936  26.1 -7.941  0.336
 2656.006  26.1 -7.435  0.226
 2656.034  26.1 -7.395  0.284
 2656.045  26.1 -7.441  0.280
 2656.087  26.1 -7.432  0.222
 2656.308  26.1 -7.733  0.224
 2656.795  26.1 -7.692  0.222
 2657.171  26.1 -7.432  0.218
 2657.188  22.0 -7.782  0.370
 2657.426  26.1 -7.935  0.212
 2657.848  26.1 -7.907  0.216
 2657.918  26.1 -7.886  0.229
 2657.926  26.1 -7.431  0.221
 2658.144  26.1 -7.569  0.284
 2658.241  26.1 -7.903  0.208
 2658.253  26.1 -7.784  0.222
 2658.343  26.1 -7.436  0.226
 2658.357  26.1 -7.431  0.225
 2658.414  26.1 -7.436  0.227
 2658.538  26.1 -7.561  0.286
 2658.703  26.1 -7.561  0.285
 2658.999  26.1 -7.567  0.288
 2659.055  26.1 -7.428  0.223
 2659.065  26.1 -7.888  0.237
 2659.350  26.1 -7.900  0.231
 2659.570  26.1 -7.503  0.283
 2659.655  26.1 -7.569  0.286
 2659.782  26.1 -7.895  0.206
 2659.826  26.1 -7.560  0.285
 2660.141  26.1 -7.421  0.215
 2660.232  26.1 -7.431  0.220
 2660.236  26.1 -7.429  0.220
 2660.698  26.1 -7.903  0.208
 2660.736  26.1 -7.535  0.289
 2660.998  26.1 -7.519  0.285
 2661.202  26.1 -7.421  0.215
 2661.284  26.1 -7.454  0.264
 2661.771  26.1 -7.430  0.217
 2661.968  22.0 -7.593  0.373
 2662.143  26.1 -7.365  0.290
 2662.243  26.1 -7.717  0.218
 2662.276  26.1 -7.416  0.217
 2662.437  26.1 -7.563  0.282
 2662.521  26.1 -7.529  0.288
 2662.538  26.1 -7.427  0.222
 2662.556  26.1 -7.560  0.284
 2663.226  26.1 -7.558  0.286
 2663.262  26.1 -7.432  0.219
 2663.727  26.1 -7.432  0.218
 2663.735  26.1 -7.741  0.319
 2663.944  26.1 -7.431  0.224
 2664.192  26.1 -7.555  0.290
 2664.201  26.1 -7.888  0.232
 2664.257  26.1 -7.855  0.202
 2664.442  26.1 -7.561  0.285
 2664.528  26.1 -7.372  0.296
 2664.664  26.1 -7.886  0.242
 2664.686  26.1 -7.436  0.226
 2665.145  26.1 -7.563  0.286
 2665.326  26.1 -7.431  0.215
 2665.430  26.1 -7.421  0.214
 2665.541  26.1 -7.436  0.228
 2665.759  26.1 -7.436  0.228
 2665.760  26.1 -7.571  0.296
 2666.089  26.1 -7.571  0.285
 2666.260  26.1 -7.395  0.289
 2666.498  26.1 -7.440  0.228
 2666.577  26.1 -7.436  0.225
 2666.637  26.1 -7.884  0.233
 2666.683  26.1 -7.432  0.225
 2666.721  26.1 -7.840  0.214
 2666.786  26.1 -7.434  0.227
 2666.914  26.1 -7.890  0.238
 2666.998  26.1 -7.416  0.217
 2667.091  26.1 -7.434  0.223
 2667.219  26.1 -7.561  0.289
 2667.220  26.1 -7.560  0.282
 2667.402  26.1 -7.439  0.227
 2667.522  26.1 -7.431  0.226
 2667.617  26.1 -7.433  0.227
 2668.245  26.1 -7.561  0.284
 2668.434  26.1 -7.572  0.288
 2668.508  26.1 -7.900  0.231
 2668.635  26.1 -7.434  0.227
 2668.670  26.1 -7.692  0.222
 2668.766  26.1 -7.848  0.224
 2668.940  26.1 -7.571  0.284
 2668.946  26.1 -7.430  0.216
 2668.985  26.1 -7.868  0.201
 2669.009  26.1 -7.430  0.219
 2669.073  26.1 -7.564  0.284
 2669.358  24.0 -7.784  0.374
 2669.490  26.0 -7.719  0.369
 2669.595  22.0 -7.591  0.374
 2669.933  26.1 -7.765  0.217
 2670.379  26.1 -7.869  0.329
 2670.459  26.1 -7.372  0.295
 2670.822  26.1 -7.905  0.211
 2671.033  26.1 -7.856  0.229
 2671.169  26.1 -7.848  0.224
 2671.393  26.1 -7.559  0.285
 2671.548  26.1 -7.562  0.285
 2671.597  26.1 -7.460  0.267
 2671.691  26.1 -7.460  0.267
 2671.901  26.1 -7.397  0.282
 2671.922  26.1 -7.432  0.219
 2671.975  24.0 -7.784  0.374
 2672.139  26.1 -7.429  0.219
 2672.150  26.1 -7.852  0.190
 2672.198  26.1 -7.572  0.292
 2672.235  26.1 -7.566  0.286
 2672.310  26.1 -7.891  0.258
 2672.516  26.1 -7.431  0.216
 2672.666  26.1 -7.868  0.314
 2672.746  26.1 -7.690  0.218
 2672.887  26.1 -7.435  0.225
 2672.987  26.1 -7.535  0.291
 2673.141  26.1 -7.560  0.285
 2673.194  26.1 -7.563  0.285
 2673.284  26.1 -7.853  0.214
 2673.369  26.1 -7.904  0.214
 2673.395  26.1 -7.432  0.227
 2673.429  26.1 -7.569  0.283
 2673.644  24.0 -7.784  0.374
 2673.902  26.1 -7.924  0.203
 2674.091  26.1 -7.562  0.286
 2674.102  26.1 -7.904  0.213
 2674.418  26.1 -7.904  0.214
 2674.559  26.1 -7.852  0.191
 2675.019  26.1 -7.698  0.226
 2675.074  26.1 -7.900  0.230
 2675.156  26.1 -7.690  0.218
 2675.254  26.1 -7.563  0.286
 2675.441  26.1 -7.437  0.227
 2675.902  26.1 -7.572  0.284
 2676.377  26.1 -7.543  0.285
 2676.426  26.1 -7.930  0.208
 2676.468  26.1 -7.567  0.291
 2676.592  26.1 -7.904  0.214
 2676.882  26.1 -7.707  0.213
 2677.073  26.1 -7.440  0.225
 2677.300  26.1 -7.564  0.285
 2677.671  26.1 -7.904  0.214
 2678.056  26.1 -7.896  0.212
 2678.151  26.1 -7.924  0.203
 2678.156  24.0 -7.783  0.374
 2678.386  26.1 -7.902  0.216
 2678.399  26.1 -7.418  0.218
 2678.885  26.1 -7.480  0.285
 2679.062  26.0 -7.796  0.373
 2679.163  26.1 -7.715  0.219
 2679.164  26.1 -7.561  0.286
 2679.299  26.1 -7.563  0.281
 2679.366  26.1 -7.432  0.226
 2679.609  26.1 -7.563  0.287
 2679.813  26.1 -7.431  0.217
 2679.921  22.0 -7.589  0.374
 2679.981  26.1 -7.563  0.281
 2680.007  26.1 -7.924  0.203
 2680.233  26.1 -7.571  0.286
 2680.234  26.1 -7.535  0.287
 2680.332  24.0 -7.783  0.374
 2680.499  26.1 -7.519  0.285
 2680.539  26.1 -7.564  0.285
 2680.613  26.1 -7.535  0.286
 2680.704  26.1 -7.432  0.216
 2680.779  26.1 -7.440  0.228
 2680.791  26.1 -7.894  0.258
 2680.825  26.1 -7.538  0.285
 2680.872  26.1 -7.490  0.281
 2680.917  26.1 -7.695  0.220
 2680.991  26.1 -7.430  0.219
 2681.022  26.1 -7.565  0.286
 2681.043  26.1 -7.773  0.214
 2681.187  26.1 -7.436  0.228
 2681.229  26.1 -7.563  0.286
 2681.269  26.1 -7.434  0.223
 2681.323  26.1 -7.905  0.208
 2681.345  26.1 -7.852  0.197
 2682.037  26.1 -7.930  0.206
 2682.274  26.1 -7.884  0.263
 2682.507  26.1 -7.716  0.211
 2682.573  26.1 -7.418  0.212
 2682.897  26.1 -7.433  0.223
 2683.000  26.1 -7.765  0.211
 2683.031  26.1 -7.462  0.282
 2683.507  26.1 -7.901  0.220
 2683.709  26.1 -7.436  0.224
 2683.775  26.1 -7.533  0.285
 2683.830  26.1 -7.538  0.289
 2683.839  26.1 -7.424  0.220
 2684.066  26.1 -7.924  0.202
 2684.305  26.1 -7.432  0.216
 2684.427  26.1 -7.431  0.220
 2684.754  26.1 -7.886  0.228
 2684.959  26.1 -7.891  0.228
 2685.091  26.1 -7.437  0.219
 2685.248  26.1 -7.368  0.289
 2685.303  26.1 -7.436  0.217
 2685.336  27.0 -7.556  0.355
 2685.405  26.1 -7.414  0.215
 2685.831  26.1 -7.442  0.227
 2685.944  26.1 -7.539  0.289
 2685.999  26.1 -7.429  0.222
 2686.021  26.1 -7.846  0.194
 2686.107  26.1 -7.894  0.259
 2686.199  26.1 -7.460  0.282
 2686.387  26.1 -7.876  0.261
 2686.467  26.1 -7.850  0.197
 2686.659  26.1 -7.368  0.289
 2686.717  26.1 -7.569  0.291
 2686.844  26.1 -7.695  0.219
 2686.948  26.1 -7.566  0.285
 2686.976  26.1 -7.740  0.322
 2687.198  26.1 -7.418  0.219
 2687.235  26.1 -7.563  0.286
 2687.651  26.1 -7.471  0.284
 2687.969  26.1 -7.930  0.206
 2688.089  26.1 -7.399  0.277
 2688.188  26.1 -7.565  0.284
 2688.421  26.1 -7.740  0.322
 2688.455  26.1 -7.847  0.195
 2688.564  26.1 -7.906  0.209
 2688.653  26.1 -7.563  0.285
 2689.210  26.1 -7.885  0.245
 2689.254  26.1 -7.420  0.217
 2690.075  26.1 -7.564  0.285
 2690.217  26.1 -7.924  0.203
 2690.219  26.1 -7.472  0.282
 2690.232  26.1 -7.426  0.222
 2690.245  24.0 -7.782  0.373
 2690.680  26.1 -7.442  0.281
 2691.268  26.1 -7.398  0.283
 2691.275  26.1 -7.433  0.215
 2691.326  26.1 -7.424  0.221
 2691.737  26.1 -7.894  0.244
 2691.940  26.1 -7.566  0.285
 2692.139  26.1 -7.435  0.217
 2692.601  26.1 -7.887  0.224
 2693.006  26.1 -7.537  0.288
 2693.404  26.1 -7.474  0.286
 2693.484  26.1 -7.523  0.286
 2693.857  26.1 -7.889  0.230
 2694.049  26.1 -7.432  0.222
 2694.185  26.1 -7.554  0.287
 2694.254  26.1 -7.432  0.217
 2694.281  26.1 -7.418  0.219
 2694.376  26.1 -7.851  0.245
 2694.407  26.1 -7.851  0.245
 2694.692  26.1 -7.564  0.286
 2695.061  26.1 -7.431  0.225
 2695.381  26.1 -7.436  0.218
 2695.846  27.0 -7.573  0.358
 2696.125  26.1 -7.425  0.215
 2696.488  28.0 -7.836  0.368
 2696.538  24.0 -7.731  0.368
 2696.595  26.1 -7.427  0.222
 2696.702  26.1 -7.460  0.280
 2697.326  26.1 -7.530  0.288
 2697.328  26.1 -7.889  0.236
 2697.462  26.1 -7.890  0.238
 2697.727  26.1 -7.869  0.308
 2697.798  26.1 -7.430  0.221
 2698.876  26.1 -7.884  0.243
 2698.943  26.1 -7.861  0.209
 2699.199  26.1 -7.765  0.216
 2699.377  26.1 -7.572  0.284
 2699.808  26.1 -7.441  0.234
 2699.973  26.1 -7.432  0.222
 2700.194  26.1 -7.577  0.287
 2700.250  26.1 -7.578  0.287
 2700.263  26.1 -7.869  0.308
 2700.359  26.1 -7.429  0.225
 2700.449  26.1 -7.424  0.221
 2700.483  26.1 -7.423  0.219
 2700.587  24.0 -7.774  0.375
 2701.067  26.1 -7.564  0.284
 2701.146  26.1 -7.424  0.221
 2701.195  26.1 -7.424  0.221
 2701.542  26.1 -7.436  0.222
 2701.983  24.0 -7.781  0.373
 2702.014  26.1 -7.437  0.222
 2702.407  26.1 -7.556  0.286
 2702.938  26.1 -7.574  0.289
 2703.144  26.1 -7.429  0.209
 2703.293  26.1 -7.765  0.190
 2703.472  24.0 -7.781  0.373
 2703.990  26.1 -7.887  0.221
 2704.576  26.1 -7.894  0.243
 2704.760  26.1 -7.433  0.227
 2705.092  26.1 -7.436  0.220
 2705.558  26.1 -7.766  0.191
 2706.081  26.1 -7.428  0.225
 2706.335  26.1 -7.413  0.216
 2706.500  26.1 -7.572  0.287
 2706.541  26.1 -7.424  0.221
 2706.569  26.1 -7.889  0.236
 2706.599  26.1 -7.567  0.286
 2706.631  26.1 -7.420  0.214
 2706.820  26.1 -7.431  0.220
 2707.133  26.1 -7.888  0.230
 2707.433  26.1 -7.460  0.280
 2707.984  26.1 -7.422  0.218
 2708.067  26.1 -7.535  0.289
 2708.418  26.1 -7.437  0.225
 2708.432  26.1 -7.435  0.229
